Type,OpCo,Plant,Customer,Delivery Date,Movement,Industry,Material_Group
M,North America,CA01,101267,25-02-2016,4,4399,1011441
M,North America,CA01,101276,04-09-2015,190,2231,2020532
M,North America,CA01,202089,17-11-2015,190,2231,2012415
M,North America,CA01,201952,15-12-2015,190,2231,2012415
M,North America,CA01,101597,25-08-2016,190,2231,2020532
M,North America,CA01,101597,14-11-2016,190,2231,2020532
M,North America,CA01,201952,25-11-2016,190,2231,2012415
M,North America,CA01,201952,07-08-2015,190,2231,2012415
M,North America,CA01,101323,11-03-2016,190,2231,2012415
M,North America,CA01,101336,09-02-2017,190,4395,2012295
M,North America,CA01,202625,03-04-2017,190,4395,2013489
M,North America,CA07,202684,01-04-2022,190,2222,2010022
M,North America,CA03,101346,16-05-2022,190,2222,2010022
M,North America,CA08,101410,26-04-2021,1054.6,4345,2015875
M,North America,CA07,202684,22-02-2018,190,2222,2010022
M,North America,CA03,101346,29-05-2018,190,2222,2010022
M,North America,CA08,101264,16-08-2018,1054.6,1007,2017907
M,North America,CA08,101435,02-09-2022,190,1003,2010022
M,North America,CA08,202004,16-05-2022,1054.6,1007,2022324
M,North America,CA08,202004,12-08-2022,1054.6,1007,2022324
M,North America,CA03,101345,04-04-2018,1054.6,1004,2007744
M,North America,CA08,101304,08-06-2018,190,1004,2012295
M,North America,CA08,101435,05-01-2022,1054.6,1003,2007728
M,North America,CA08,101435,01-02-2022,1054.6,1003,2007728
M,North America,CA08,101435,21-03-2022,1054.6,1003,2007728
M,North America,CA08,101435,22-04-2022,1054.6,1003,2007728
M,North America,CA08,101435,03-06-2022,1054.6,1003,2007728
M,North America,CA08,101435,04-07-2022,1054.6,1003,2007728
M,North America,CA08,101435,19-07-2022,1054.6,1003,2007728
M,North America,CA08,101435,22-08-2022,1054.6,1003,2007728
M,North America,CA07,202416,19-03-2018,190,2231,2012295
M,North America,CA03,101594,28-03-2018,190,2225,2012986
M,North America,CA03,201972,12-04-2018,190,2225,2019228
M,North America,CA07,202416,18-04-2018,190,2231,2012295
M,North America,CA03,202129,09-05-2018,190,2231,2012295
M,North America,CA07,202662,11-05-2018,190,2231,2012295
M,North America,CA07,202662,08-06-2018,190,2231,2012295
M,North America,CA03,101594,27-06-2018,190,2225,2012986
M,North America,CA07,202662,16-07-2018,190,2231,2012295
M,North America,CA07,202416,25-07-2018,190,2231,2012295
M,North America,CA07,202416,16-08-2018,190,2231,2012295
M,North America,CA03,101345,12-05-2022,997.902,1001,2011985
M,North America,CA03,101345,29-06-2022,1054.6,1001,2007744
M,North America,CA03,101345,04-08-2022,1054.6,1001,2007744
M,North America,CA07,202416,04-01-2022,190,2019,2012295
M,North America,CA03,201972,12-01-2022,190,4055,2019228
M,North America,CA03,101594,28-01-2022,190,4055,2012986
M,North America,CA07,202684,16-02-2022,190,2222,2012295
M,North America,CA03,101594,04-04-2022,190,4055,2012986
M,North America,CA03,201971,27-05-2022,190,4055,2019228
M,North America,CA03,101594,07-06-2022,190,4055,2012986
M,North America,CA03,201971,05-08-2022,190,4055,2019228
M,North America,CA03,101594,23-08-2022,190,4055,2012986
M,North America,CA03,201971,29-08-2022,190,4055,2019228
M,North America,CA08,202132,12-04-2018,1054.6,4345,2015875
M,North America,CA08,101410,08-05-2018,1054.6,4345,2015875
M,North America,CA08,202222,28-05-2018,1054.6,1007,2016988
M,North America,CA08,202222,05-06-2018,1054.6,1007,2016988
M,North America,CA08,103291,05-06-2018,1054.6,4345,2015875
M,North America,CA08,201738,03-07-2018,1054.6,4345,2015875
M,North America,CA08,201738,09-08-2018,1054.6,4345,2015875
M,North America,CA08,101410,02-10-2018,1054.6,4345,2015875
M,North America,CA08,101328,21-03-2019,1054.6,4345,2015875
M,North America,CA08,202132,22-04-2019,1054.6,4345,2015875
M,North America,CA08,201738,09-05-2019,1054.6,4345,2015875
M,North America,CA08,101410,23-07-2019,1054.6,4345,2015875
M,North America,CA08,201738,15-08-2019,1054.6,4345,2015875
M,North America,CA08,103586,24-09-2019,1054.6,4345,2015875
M,North America,CA08,101328,06-04-2020,1054.6,4345,2015875
M,North America,CA08,103586,10-06-2020,1054.6,4345,2015875
M,North America,CA08,101410,18-06-2020,1054.6,4345,2015875
M,North America,CA07,202416,03-02-2022,190,2019,2012295
M,North America,CA07,202416,18-02-2022,190,2019,2012295
M,North America,CA08,103586,13-05-2022,1054.6,4345,2022324
M,North America,CA03,201968,12-01-2022,190,4055,2013489
M,North America,CA03,201968,29-03-2022,190,4055,2013489
M,North America,CA01,101443,21-04-2020,997.902,2013,2012265
M,North America,CA01,101443,02-11-2020,997.902,2013,2012265
M,North America,CA03,201972,03-10-2022,190,4055,2019228
M,North America,CA03,101346,04-10-2022,190,2222,2010022
M,North America,CA01,101413,25-11-2015,40,2231,BNS024
M,North America,CA01,201973,26-02-2016,40,2221,BNS024
M,North America,CA01,201773,09-10-2015,1054.6,1007,2017907
M,North America,CA01,202011,02-12-2015,1054.6,1007,2017907
M,North America,CA01,201773,11-12-2015,1054.6,1007,2017907
M,North America,CA01,201773,13-05-2016,1054.6,1007,2017907
M,North America,CA01,201773,04-08-2016,1054.6,1007,2017907
M,North America,CA01,201773,30-08-2016,1054.6,1007,2017907
M,North America,CA01,202011,02-09-2016,1054.6,1007,2017907
M,North America,CA01,101435,10-02-2017,1054.6,1003,2007728
M,North America,CA01,202329,15-04-2016,40,2231,2012211
M,North America,CA03,101345,29-09-2015,1054.6,1004,2007744
M,North America,CA03,101345,19-11-2015,1054.6,1004,2007744
M,North America,US04,200432,30-09-2015,1054.6,1001,2007199
M,North America,US04,200432,01-10-2015,1054.6,1001,2007199
M,North America,US04,200432,09-10-2015,1054.6,1001,2007199
M,North America,CA03,101345,15-09-2015,1054.6,1004,2007744
M,North America,CA03,101345,08-10-2015,1054.6,1004,2007744
M,North America,CA03,101345,05-11-2015,1054.6,1004,2007744
M,North America,CA03,101345,12-01-2016,1054.6,1004,2007744
M,North America,CA03,101345,23-02-2016,1054.6,1004,2007744
M,North America,CA03,101345,26-02-2016,1054.6,1004,2007744
M,North America,CA03,101345,21-03-2016,1054.6,1004,2007744
M,North America,CA03,101345,19-04-2016,1054.6,1004,2007744
M,North America,CA03,101345,03-05-2016,1054.6,1004,2007744
M,North America,CA03,101345,07-07-2016,1054.6,1004,2007744
M,North America,CA03,101345,06-09-2016,1054.6,1004,2007744
M,North America,CA03,101345,02-12-2016,1054.6,1004,2007744
M,North America,CA03,101345,14-12-2016,1054.6,1004,2007744
M,North America,CA03,101345,05-01-2017,1054.6,1004,2007744
M,North America,CA03,101345,07-02-2017,1054.6,1004,2007744
M,North America,CA03,101345,28-06-2017,1054.6,1004,2007744
M,North America,CA03,101345,14-07-2017,1054.6,1004,2007744
M,North America,CA03,101345,01-08-2017,1054.6,1004,2007744
M,North America,CA08,101328,25-05-2017,1054.6,4345,2015875
M,North America,CA08,201738,16-06-2017,1054.6,4345,2015875
M,North America,CA08,101410,12-07-2017,1054.6,4345,2015875
M,North America,CA08,201738,10-08-2017,1054.6,4345,2015875
M,North America,CA01,202625,16-03-2017,40,2013,2012271
M,North America,CA01,101497,24-08-2015,40,2231,2012271
M,North America,CA01,202090,02-09-2015,40,2231,2012271
M,North America,CA01,101500,31-08-2015,40,2231,2012271
M,North America,CA01,101597,29-09-2015,40,2231,2012271
M,North America,CA01,202099,28-09-2015,40,2231,2012271
M,North America,CA01,101336,28-10-2015,40,2231,2012271
M,North America,CA01,101263,02-11-2015,40,2231,2012271
M,North America,CA01,202090,10-11-2015,40,2231,2012271
M,North America,CA01,202096,16-11-2015,40,2231,2012271
M,North America,CA01,101239,25-11-2015,40,2231,2012271
M,North America,CA01,202114,16-12-2015,40,2231,2012271
M,North America,CA01,101348,12-01-2016,40,2231,2012271
M,North America,CA01,101232,15-01-2016,40,2231,2012271
M,North America,CA01,101500,25-01-2016,40,2231,2012271
M,North America,CA01,101237,28-01-2016,40,2231,2012271
M,North America,CA01,202242,26-02-2016,40,2231,2012271
M,North America,CA01,101323,29-03-2016,40,2231,2012271
M,North America,CA01,101597,11-04-2016,40,2231,2012271
M,North America,CA01,101239,04-05-2016,40,2231,2012271
M,North America,CA01,101463,12-05-2016,40,2231,2012271
M,North America,CA01,101597,24-05-2016,40,2231,2012271
M,North America,CA01,101597,19-07-2016,40,2231,2012271
M,North America,CA01,101500,01-08-2016,40,2231,2012271
M,North America,CA01,101597,04-08-2016,40,2231,2012271
M,North America,CA01,202000,13-09-2016,40,2231,2012271
M,North America,CA01,101500,11-10-2016,40,2231,2012271
M,North America,CA01,101463,24-10-2016,40,2231,2012271
M,North America,CA01,101597,31-10-2016,40,2231,2012271
M,North America,CA01,101463,14-11-2016,40,2231,2012271
M,North America,CA01,101227,19-08-2015,2300,2231,2012427
M,North America,CA01,201952,01-09-2015,40,2231,2012667
M,North America,CA01,101538,30-09-2015,40,2231,2012320
M,North America,CA01,101289,05-10-2015,40,2231,2011778
M,North America,CA01,101545,16-10-2015,40,2231,2012458
M,North America,CA01,101325,04-11-2015,40,2231,2015059
M,North America,CA01,201825,27-11-2015,40,2231,2007379
M,North America,CA01,101494,29-12-2015,40,2231,2011778
M,North America,CA01,101371,19-01-2016,40,2231,2012667
M,North America,CA01,101323,28-01-2016,40,2231,2011524
M,North America,CA01,101237,28-01-2016,40,2231,2012667
M,North America,CA01,101237,28-01-2016,40,2231,2012393
M,North America,CA01,101277,11-02-2016,40,2231,2012458
M,North America,CA01,101325,26-02-2016,40,2231,2015059
M,North America,CA01,101336,22-03-2016,40,2231,2012320
M,North America,CA01,101446,01-04-2016,40,2231,2012458
M,North America,CA01,101570,07-04-2016,40,2231,2012276
M,North America,CA01,202243,12-04-2016,40,2231,2012667
M,North America,CA01,201825,21-04-2016,40,2231,2007379
M,North America,CA01,101323,25-04-2016,40,2231,2011524
M,North America,CA01,201844,25-04-2016,40,2231,2012667
M,North America,CA01,101499,02-05-2016,40,2231,2015059
M,North America,CA01,202174,18-05-2016,40,2231,2012667
M,North America,CA01,201953,27-05-2016,40,2231,2011792
M,North America,CA01,101323,30-06-2016,40,2231,2007379
M,North America,CA01,101576,05-07-2016,40,2231,2001267
M,North America,CA01,101426,08-07-2016,40,2231,2011778
M,North America,CA01,101263,15-07-2016,40,2231,2012667
M,North America,CA01,101553,15-08-2016,40,2231,2012211
M,North America,CA01,101323,16-08-2016,40,2231,2012320
M,North America,CA01,101392,22-08-2016,40,2231,2012211
M,North America,CA01,101263,23-08-2016,40,2231,2012667
M,North America,CA01,101323,24-08-2016,40,2231,2011524
M,North America,CA01,101325,25-08-2016,40,2231,2015059
M,North America,CA01,202087,29-08-2016,40,2231,2011524
M,North America,CA01,201825,31-08-2016,40,2231,2007379
M,North America,CA01,101323,26-09-2016,40,2231,2011524
M,North America,CA01,101263,29-09-2016,40,2231,2012667
M,North America,CA01,202242,11-10-2016,40,2231,2012393
M,North America,CA01,101323,14-11-2016,40,2231,2011524
M,North America,CA03,101251,18-11-2015,2300,1002,2013727
M,North America,CA03,101251,30-11-2015,2300,1002,2013727
M,North America,CA01,101249,24-09-2015,2300,1001,2013727
M,North America,CA03,101249,07-09-2016,2300,1001,2013727
M,North America,CA01,101249,22-12-2016,2300,1001,2099999
M,North America,CA01,101346,02-09-2016,40,2222,2012458
M,North America,CA01,202625,28-11-2016,40,4395,2011778
M,North America,CA01,202625,01-12-2016,40,4395,2011524
M,North America,CA01,202625,07-12-2016,40,4395,2012667
M,North America,CA01,202625,08-12-2016,40,4395,2011830
M,North America,CA01,202625,08-12-2016,40,4395,2012458
M,North America,CA01,202625,12-12-2016,40,4395,2015059
M,North America,CA01,202625,15-12-2016,2300,4395,2012427
M,North America,CA01,202625,20-12-2016,40,4395,2012271
M,North America,CA01,101856,21-12-2016,40,4395,2012271
M,North America,CA01,202625,10-01-2017,40,4395,2012667
M,North America,CA01,101338,18-01-2017,40,4395,2012211
M,North America,CA01,202329,18-01-2017,40,4395,2012211
M,North America,CA01,202625,26-01-2017,40,4395,2012211
M,North America,CA01,202625,03-04-2017,40,4395,2012276
M,North America,CA03,101251,21-12-2015,2300,1002,2013727
M,North America,CA03,101251,09-02-2016,2300,1002,2013727
M,North America,CA03,101251,03-03-2016,2300,1002,2013727
M,North America,CA03,101251,30-03-2016,2300,1002,2013727
M,North America,CA03,101251,05-04-2016,2300,1002,2013727
M,North America,CA03,101251,02-11-2016,2300,1002,2013727
M,North America,CA03,101251,23-11-2016,2300,1002,2013727
M,North America,CA03,101251,09-02-2017,2300,1002,2013727
M,North America,CA01,101417,28-08-2015,40,2231,2012667
M,North America,CA03,101294,27-08-2015,40,2231,2012211
M,North America,CA03,101249,22-10-2015,2300,1001,2013727
M,North America,CA03,101294,08-12-2015,40,2231,2012211
M,North America,CA03,101294,12-01-2016,40,2231,2012211
M,North America,CA03,101294,25-02-2016,40,2231,2012211
M,North America,CA01,101570,17-03-2016,40,2231,2012276
M,North America,CA01,101239,04-05-2016,40,2231,2012393
M,North America,CA03,101294,09-06-2016,40,2231,2012211
M,North America,CA03,201972,22-06-2016,40,2221,2015059
M,North America,CA01,201832,24-08-2016,40,2231,2011830
M,North America,CA03,101294,26-08-2016,40,2231,2012211
M,North America,CA01,ONETIME,30-11-2016,2300,1001,2099999
M,North America,CA03,101251,06-01-2016,2300,1002,2013727
M,North America,CA03,101251,09-05-2016,2300,1002,2013727
M,North America,US02,201077,09-09-2015,20402.568,1007,2017942
M,North America,US02,200974,14-10-2019,20402.568,4200,2007876
M,North America,US02,200320,07-10-2015,20402.568,4200,2007876
M,North America,US02,202387,14-10-2015,20402.568,4200,2007876
M,North America,US02,200971,23-08-2016,20402.568,4200,2007876
M,North America,US02,202613,20-10-2016,20402.568,4200,2007876
M,North America,US02,200972,20-10-2016,20402.568,4200,2007876
M,North America,US02,200973,24-10-2016,20402.568,4200,2007876
M,North America,US02,200973,25-10-2016,20402.568,4200,2007876
M,North America,US02,200974,09-02-2017,20402.568,4200,2007876
M,North America,US02,200971,04-09-2019,20402.568,4200,2007876
M,North America,US02,200974,30-07-2021,20402.568,4200,2007876
M,North America,US02,200974,21-09-2021,20402.568,4200,2007876
M,North America,US02,201147,04-11-2015,20402.568,2014,2007316
M,North America,US02,201155,24-11-2015,20402.568,2013,2007175
M,North America,US02,200863,05-01-2016,20402.568,2013,2007175
M,North America,US02,100579,08-06-2016,20402.568,2013,2007175
M,North America,US02,201147,24-03-2017,20402.568,2014,2007316
M,North America,US02,200863,03-05-2018,20402.568,2013,2007175
M,North America,US02,200255,03-08-2018,20402.568,1001,2021400
M,North America,US02,201147,23-08-2018,20402.568,2014,2007316
M,North America,US02,200255,27-08-2018,20402.568,1001,2021400
M,North America,US02,200863,15-10-2018,20402.568,2013,2007962
M,North America,US02,100579,26-02-2019,20402.568,2013,2007175
M,North America,US02,201147,12-04-2019,20402.568,2014,2007316
M,North America,US02,201147,29-07-2019,20402.568,2014,2007316
M,North America,US02,100360,07-08-2019,20402.568,4340,2007962
M,North America,US02,100579,16-08-2019,20402.568,2013,2007175
M,North America,US02,100579,06-09-2019,20402.568,2013,2007175
M,North America,US02,201147,15-11-2019,20402.568,2014,2007316
M,North America,US02,201147,20-12-2019,20402.568,2014,2007316
M,North America,US02,100360,03-03-2020,20402.568,4340,2007962
M,North America,US02,100579,04-11-2020,20402.568,2013,2007175
M,North America,US02,100360,11-12-2020,20402.568,4340,2007962
M,North America,US02,204832,03-03-2021,20402.568,2013,2007175
M,North America,US02,100579,09-03-2021,20402.568,2013,2007175
M,North America,US02,204832,09-07-2021,20402.568,2013,2007175
M,North America,US02,101767,21-07-2021,20402.568,4340,2007962
M,North America,US02,204932,28-07-2021,20402.568,2013,2007962
M,North America,US02,201147,02-08-2021,20402.568,2013,2007316
M,North America,US02,201039,07-10-2021,20402.568,2013,2007331
M,North America,US02,201147,12-10-2021,20402.568,2013,2007316
M,North America,US02,204832,18-10-2021,20402.568,2013,2007175
M,North America,US02,204832,09-11-2021,20402.568,2013,2007175
M,North America,US02,100579,25-04-2022,20402.568,2019,2007175
M,North America,US02,101767,13-09-2022,20402.568,4050,2007962
M,North America,US02,200025,12-02-2016,20402.568,4395,2017501
M,North America,US02,200025,17-06-2016,20402.568,4395,2017501
M,North America,CA01,101323,26-10-2015,40,2231,2011524
M,North America,US02,202520,02-03-2020,20402.568,5000,2020817
M,North America,US02,203224,04-12-2018,20402.568,4200,2021795
M,North America,US02,203212,06-12-2018,20402.568,4200,2021795
M,North America,US02,203417,12-09-2019,20402.568,4200,2021795
M,North America,US02,203411,04-10-2019,20402.568,4200,2021795
M,North America,US02,203411,16-03-2021,20402.568,4200,2021795
M,North America,US02,203411,24-08-2021,20402.568,4200,2021795
M,North America,US02,204735,26-08-2021,20402.568,4200,2021795
M,North America,US02,203411,31-08-2021,20402.568,4200,2021795
M,North America,US02,203415,07-09-2021,20402.568,4200,2021795
M,North America,US02,203961,09-09-2021,20402.568,4200,2021795
M,North America,US02,203422,09-09-2021,20402.568,4200,2021795
M,North America,US02,205057,13-09-2021,20402.568,4200,2021795
M,North America,US02,204735,20-09-2021,20402.568,4200,2021795
M,North America,US02,203417,29-09-2021,20402.568,4200,2021795
M,North America,US02,203411,04-10-2021,20402.568,4200,2021795
M,North America,US02,205177,08-02-2022,20402.568,4035,2021795
M,North America,US02,203411,29-06-2022,20402.568,4035,2021795
M,North America,US02,203411,06-07-2022,20402.568,4035,2021795
M,North America,US02,203417,07-07-2022,20402.568,4035,2021795
M,North America,US02,205163,22-08-2022,20402.568,4035,2021795
M,North America,US02,200971,19-10-2017,20402.568,4200,2007876
M,North America,US02,200971,07-11-2017,20402.568,4200,2007876
M,North America,US02,203035,26-04-2018,20402.568,4200,2007876
M,North America,US02,200972,02-10-2019,20402.568,4200,2007876
M,North America,US02,200972,15-10-2019,20402.568,4200,2007876
M,North America,US02,200972,18-10-2019,20402.568,4200,2007876
M,North America,US02,200971,21-10-2019,20402.568,4200,2007876
M,North America,US02,200971,10-04-2020,20402.568,4200,2007876
M,North America,US02,200971,22-10-2020,20402.568,4200,2007876
M,North America,US02,200971,26-10-2020,20402.568,4200,2007876
M,North America,US02,205005,23-07-2021,20402.568,4200,2007876
M,North America,US02,205007,29-07-2021,20402.568,4200,2007876
M,North America,US02,203259,02-08-2021,20402.568,4200,2007876
M,North America,US02,200971,19-11-2021,20402.568,4200,2007876
M,North America,US02,205540,29-06-2022,20402.568,4035,2007876
M,North America,US02,200981,04-12-2017,20402.568,4200,2007880
M,North America,US02,201039,16-07-2018,20402.568,2013,2007331
M,North America,US02,203003,14-12-2017,20402.568,4200,2007876
M,North America,US02,200974,17-01-2019,20402.568,4200,2007876
M,North America,US02,200974,16-06-2020,20402.568,4200,2007876
M,North America,US02,200974,10-08-2020,20402.568,4200,2007876
M,North America,US02,200974,21-01-2021,20402.568,4200,2007876
M,North America,US02,200974,12-03-2021,20402.568,4200,2007876
M,North America,US02,203221,21-02-2022,20402.568,4035,2021795
M,North America,CA08,202004,12-09-2022,1054.6,1007,2022324
M,North America,CA08,101435,11-04-2018,1054.6,1003,2007728
M,North America,CA08,101435,03-05-2018,1054.6,1003,2007728
M,North America,CA08,101328,11-04-2018,1054.6,4345,2015875
M,North America,CA08,103586,07-04-2021,1054.6,4345,2015875
M,North America,CA08,101410,13-05-2022,1054.6,4345,2022324
M,North America,CA08,101381,21-08-2018,40,2222,2012222
M,North America,US02,201116,30-09-2022,20402.568,4065,2007962
M,North America,CA08,101435,30-09-2022,1054.6,1003,2007728
M,North America,CA01,202423,18-12-2015,20,,BNS024
M,North America,CA01,201719,29-09-2015,20,2231,BNS024
M,North America,CA01,101323,22-10-2015,20,2231,BNS024
M,North America,CA01,101323,23-11-2016,20,2231,BNS024
M,North America,CA01,101414,08-12-2016,20,2231,BNS024
M,North America,CA01,202101,08-10-2015,20,2231,2012667
M,North America,CA01,202090,21-10-2015,20,2231,2012667
M,North America,CA01,202344,11-01-2016,20,2231,2012667
M,North America,CA01,101348,26-02-2016,20,2231,2012667
M,North America,CA01,201799,02-05-2016,20,2231,2012667
M,North America,CA01,201827,11-05-2016,20,2231,2012667
M,North America,CA01,202101,19-05-2016,20,2231,2012667
M,North America,CA01,101439,21-09-2016,20,2231,2012667
M,North America,CA01,101371,27-09-2016,20,2231,2012667
M,North America,CA01,101348,02-11-2016,20,2231,2012667
M,North America,CA03,202062,16-09-2015,1300,2231,2011235
M,North America,CA01,202096,15-09-2015,20,2231,2012271
M,North America,CA01,101338,23-09-2015,20,2231,2012271
M,North America,CA01,101323,05-10-2015,20,2231,2011792
M,North America,CA01,101340,09-10-2015,20,2231,2011778
M,North America,CA01,201868,09-10-2015,20,2231,2011778
M,North America,CA01,101371,20-10-2015,20,2231,2012271
M,North America,CA01,202120,23-10-2015,20,2231,2012271
M,North America,CA01,202090,10-11-2015,20,2231,2012667
M,North America,CA01,201825,11-11-2015,20,2231,2007379
M,North America,CA01,101597,13-11-2015,20,2231,2012271
M,North America,CA01,202329,07-12-2015,20,2231,2012276
M,North America,CA01,201952,09-12-2015,20,2231,2012393
M,North America,CA01,202329,10-12-2015,20,2231,2012211
M,North America,CA01,202329,10-12-2015,20,2231,2012271
M,North America,CA01,101232,15-01-2016,20,2231,2012211
M,North America,CA03,202062,19-01-2016,1300,2231,2011235
M,North America,CA01,101524,18-01-2016,20,2231,2012271
M,North America,CA03,202062,25-01-2016,1300,2231,2011235
M,North America,CA01,101648,02-02-2016,20,2231,2012458
M,North America,CA01,101275,19-02-2016,1300,2231,2011235
M,North America,CA01,101275,07-03-2016,1300,2231,2011235
M,North America,CA01,101628,24-03-2016,20,2231,2012219
M,North America,CA01,101231,21-03-2016,20,2231,2012211
M,North America,CA01,101231,21-03-2016,20,2231,2012271
M,North America,CA01,202329,31-03-2016,20,2231,2012211
M,North America,CA01,202329,31-03-2016,20,2231,2012271
M,North America,CA01,101408,12-04-2016,20,2231,2015059
M,North America,CA01,101323,25-04-2016,20,2231,2012320
M,North America,CA01,101231,26-04-2016,20,2231,2012211
M,North America,CA01,101499,02-05-2016,20,2231,2011401
M,North America,CA01,101232,04-05-2016,20,2231,2012211
M,North America,CA01,201827,11-05-2016,20,2231,2011830
M,North America,CA01,202344,12-05-2016,20,2231,2012667
M,North America,CA01,101628,16-05-2016,20,2231,2012219
M,North America,CA01,101628,16-05-2016,20,2231,2011778
M,North America,CA01,101338,24-05-2016,20,2231,2012211
M,North America,CA01,201983,01-06-2016,20,2231,2012211
M,North America,CA01,201983,01-06-2016,20,2231,2012271
M,North America,CA01,101275,03-06-2016,1300,2231,2011235
M,North America,CA01,202329,07-06-2016,20,2231,2012211
M,North America,CA01,101277,06-07-2016,20,2231,2012458
M,North America,CA01,202329,07-07-2016,20,2231,2012211
M,North America,CA01,101413,08-07-2016,20,2231,2012393
M,North America,CA01,101439,11-07-2016,20,2231,2012393
M,North America,CA01,202285,27-07-2016,20,2231,2012458
M,North America,CA01,101628,01-08-2016,20,2231,2011778
M,North America,CA01,101275,04-08-2016,20,2231,2012320
M,North America,CA01,201827,12-08-2016,20,2231,2011830
M,North America,CA01,101392,22-08-2016,20,2231,2012271
M,North America,CA01,101275,23-08-2016,1300,2231,2011235
M,North America,CA01,101628,25-08-2016,20,2231,2012219
M,North America,CA01,101275,02-09-2016,20,2231,2012320
M,North America,CA01,101275,06-09-2016,1300,2231,2011235
M,North America,CA01,202101,13-09-2016,20,2231,2012667
M,North America,CA01,202329,15-09-2016,20,2231,2012211
M,North America,CA01,101275,30-09-2016,20,2231,2012320
M,North America,CA01,101598,20-10-2016,20,2231,2012667
M,North America,CA01,101336,01-11-2016,20,2231,2012667
M,North America,CA01,202091,03-11-2016,20,2231,2011524
M,North America,CA01,101275,15-11-2016,1300,2231,2011235
M,North America,CA01,101371,25-11-2016,20,2231,2012667
M,North America,CA01,201825,09-12-2016,20,2231,2007379
M,North America,CA01,101408,14-12-2016,20,2231,2015059
M,North America,CA01,201997,18-11-2015,20,2231,2012271
M,North America,CA01,101322,11-03-2016,20,2231,2012219
M,North America,CA01,201997,17-03-2016,20,2231,2012271
M,North America,CA01,101310,29-03-2016,20,2231,2012219
M,North America,CA01,202000,25-05-2016,20,2231,2012271
M,North America,CA01,101391,14-06-2016,20,2231,2012271
M,North America,CA01,101467,11-07-2016,20,2231,2012667
M,North America,CA01,202000,02-08-2016,20,2231,2012271
M,North America,CA01,202000,13-09-2016,20,2231,2012667
M,North America,CA01,202000,24-11-2016,20,2231,2012271
M,North America,CA01,101264,27-01-2016,1300,1007,2011165
M,North America,CA01,101264,29-08-2016,1300,1007,2011165
M,North America,CA01,101386,17-09-2015,20,2232,2012667
M,North America,CA01,101386,16-05-2016,20,2232,2012667
M,North America,CA01,101309,29-09-2015,20,2222,2015059
M,North America,CA01,101309,20-10-2015,20,2222,2015059
M,North America,CA01,ONETIME,18-11-2015,20,6000,2012536
M,North America,CA03,202062,24-05-2016,1300,2225,2011235
M,North America,CA01,ONETIME,29-07-2016,20,6000,2011792
M,North America,CA01,202625,28-11-2016,20,4395,2012667
M,North America,CA01,202625,07-12-2016,20,4395,2011792
M,North America,CA01,202625,06-12-2016,20,4395,2011778
M,North America,CA01,202625,06-12-2016,20,4395,2012320
M,North America,CA01,202625,08-12-2016,1300,4395,2011235
M,North America,CA01,202625,12-12-2016,20,4395,2012075
M,North America,CA01,202625,12-12-2016,1300,4395,2011165
M,North America,CA01,202625,14-12-2016,20,4395,2012219
M,North America,CA01,202625,20-12-2016,20,4395,2012271
M,North America,CA01,202625,21-12-2016,20,4395,2012276
M,North America,CA01,202625,21-12-2016,1300,4395,2011235
M,North America,CA01,202625,10-01-2017,20,4395,2011778
M,North America,CA01,202625,10-01-2017,20,4395,2011778
M,North America,CA01,202625,26-01-2017,20,4395,2007379
M,North America,CA01,202625,26-01-2017,20,4395,2011778
M,North America,CA01,202625,26-01-2017,20,4395,2012211
M,North America,CA01,202625,13-02-2017,20,4395,2011792
M,North America,CA01,101802,14-02-2017,20,4395,2011524
M,North America,CA01,202625,16-02-2017,20,4395,2012215
M,North America,CA01,202538,24-02-2017,20,4395,2011524
M,North America,CA01,202625,03-04-2017,1300,4395,2011235
M,North America,CA01,101553,15-03-2016,20,2231,2012211
M,North America,CA01,202474,17-03-2016,20,2222,2012458
M,North America,CA03,202062,17-08-2015,1300,2231,2011235
M,North America,CA03,202062,04-11-2015,1300,2231,2011235
M,North America,CA08,101264,13-10-2017,1300,1007,2011165
M,North America,CA08,101264,23-10-2017,1300,1007,2011165
M,North America,CA08,101264,10-07-2017,1300,1007,2011165
M,North America,CA01,201798,29-10-2015,480,2231,2002761
M,North America,CA01,201798,31-03-2016,480,2231,2002761
M,North America,CA01,201798,10-05-2016,480,2231,2002761
M,North America,CA04,101798,07-07-2016,480,2231,2002761
M,North America,CA04,101799,11-07-2016,480,2231,2002761
M,North America,CA03,201972,03-08-2016,480,2225,2002761
M,North America,CA04,101798,18-08-2016,480,2231,2002761
M,North America,CA04,101799,18-08-2016,480,2231,2002761
M,North America,CA03,201972,07-10-2016,480,2225,2002761
M,North America,CA04,101799,17-10-2016,480,2231,2002761
M,North America,CA04,101798,24-11-2016,480,2231,2002761
M,North America,CA04,101799,28-11-2016,480,2231,2002761
M,North America,CA01,101579,27-08-2015,1300,1007,2011165
M,North America,CA01,101579,03-09-2015,1300,1007,2011165
M,North America,CA01,202005,17-09-2015,480,2231,2012425
M,North America,CA01,201825,16-10-2015,20,2231,2007379
M,North America,CA01,201825,09-11-2015,20,2231,2007379
M,North America,CA01,202625,08-12-2016,480,4395,2012425
M,North America,CA01,202625,12-12-2016,20,4395,2001267
M,North America,CA01,202625,26-01-2017,480,4395,2012425
M,North America,CA03,101249,21-03-2017,20,1004,2001267
